InnerRadius,Length,Quadratic,Linear,InnerRadius2,Length2,Quadratic2,Linear2,Generation,Fitness
3.914160,44.6313,0.006818,-0.297516,4.570440,36.6746,-0.004777,0.180373,2,5.59197
4.447780,46.1481,-0.008193,0.306436,3.209030,38.6992,0.001423,-0.078648,2,5.22665
3.874050,114.997,0.0010119999999999999,-0.124142,5.404990,42.7514,0.011635,-0.459455,2,4.7741
5.983740,56.0669,0.005836,-0.34363499999999997,5.404990,39.2727,0.008223999999999999,-0.292016,2,5.03627
0.895838,51.5509,-0.00243,0.219234,4.804400,39.5897,-0.0049380000000000005,0.180373,2,4.95788
1.491940,44.1055,0.00095,-0.042526,6.773270,64.5726,0.001031,-0.112903,2,5.39484
6.225070,43.6489,0.002607,-0.19195299999999998,4.647180,38.4759,-0.00011399999999999999,-0.028681,2,5.1501
7.040930,42.6409,0.002491,-0.16686800000000002,2.682140,75.789,0.001303,-0.097209,2,5.29954
5.789130,87.4145,0.001419,-0.147765,4.378130,37.9577,-0.0067670000000000004,0.25361300000000003,2,5.18739
4.201000,48.5,0.004156,-0.154108,2.955130,42.4444,-0.00047599999999999997,-0.031817000000000005,2,5.1247300000000005
4.671150,46.5107,-0.00542,0.16385999999999998,6.050480,75.2862,0.001064,-0.112903,2,5.62934
4.671150,46.5107,-0.005582999999999999,0.16385999999999998,6.074800,75.2862,0.001064,-0.112903,2,5.6060300000000005
0.348172,49.444,-0.001873,0.116922,3.727040,87.6405,0.002007,-0.161422,2,5.30168
3.127850,41.5244,-0.005490999999999999,0.295009,7.058920,84.3901,0.003078,-0.273325,2,5.39309
2.844930,43.8749,0.000711,-0.056405,6.300010,34.1733,0.011722,-0.491271,2,5.39717
4.704330,48.0053,0.003675,-0.21659699999999998,2.703720,73.8782,0.002372,-0.132222,2,5.24524
5.907040,47.108,-0.00255,0.059437000000000004,4.995020,56.9468,-0.0017420000000000003,0.08491699999999999,2,5.4923
3.757950,40.7887,-0.00242,0.134911,5.513310,74.4922,0.000732,-0.081995,2,5.754230000000001
2.659810,39.6498,-0.00242,0.141423,5.672150,74.7525,-0.001684,0.08491699999999999,2,5.39427
3.892230,46.7448,-0.005458,0.26669499999999996,5.667370,45.1202,-0.004674,0.16756500000000002,2,5.53941
6.751850,59.2815,0.002491,-0.137773,2.682140,40.146,0.001303,-0.097209,2,5.24783
6.475940,43.6489,0.0024100000000000002,-0.182471,4.759620,46.6672,0.005456,-0.294025,2,5.29913
6.534380,42.4981,0.001302,-0.119499,4.588280,12.448,-0.033944999999999996,0.361512,2,5.2326
1.376050,18.9995,0.005582,-0.091251,0.358428,31.3933,-0.004508,0.237695,2,5.48264
2.155020,18.9995,0.0057020000000000005,-0.17496,2.682140,64.1858,0.0013460000000000002,-0.110404,2,5.53765
6.594600,42.9699,0.001302,-0.119499,4.588280,11.9889,-0.034012,0.361512,2,5.63402
4.447780,41.5699,0.003675,-0.23623400000000003,6.728000,50.0628,-0.001072,-0.016569999999999998,2,5.49035
1.461600,54.8506,-0.002723,0.242123,6.191390,38.4992,0.009964,-0.484896,2,5.28319
6.367150,40.7887,-0.004861,0.098087,3.256880,39.5897,0.0006580000000000001,-0.07285599999999999,2,5.43739
0.947507,46.3839,0.00095,-0.044297,0.693142,67.6674,-0.004145,0.330415,2,5.28723
4.361800,82.3746,-0.0006889999999999999,0.08097,0.215490,49.2738,0.0013109999999999999,0.025488999999999998,2,5.290369999999999
6.186580,42.2771,0.002322,-0.146682,6.135490,38.4759,0.011666,-0.484896,2,5.2230300000000005
3.773360,52.6926,-0.001422,0.10226299999999999,2.275170,36.4221,0.010320000000000001,-0.273307,2,5.16299
0.399468,16.5706,-0.046956,0.8143199999999999,3.641900,11.7212,0.046973,-0.456541,2,5.6428
7.071160,114.997,0.001064,-0.124142,5.404990,39.2727,0.008075,-0.277617,2,5.34593
4.040760,41.9489,0.002607,-0.19195299999999998,5.233760,75.789,-0.000121,-0.028681,2,5.62093
3.914160,42.8384,0.003675,-0.232251,3.209030,37.9422,0.001423,-0.07775800000000001,2,5.14431
3.549960,45.3198,-0.008193,0.306436,4.128660,40.605,-0.000356,0.024549,2,5.81882
0.348172,39.8914,-0.001873,0.11221400000000001,6.135490,38.0248,0.011156999999999999,-0.484896,2,5.41065
6.249200,41.5699,0.002322,-0.13512000000000002,3.727040,87.6405,0.002007,-0.161422,2,5.08432
3.235840,49.9854,-0.005693999999999999,0.293796,4.500690,49.3746,0.003522,-0.22807199999999997,2,5.15081
3.876530,38.3522,0.006634999999999999,-0.172087,5.327770,43.318,-0.0019,0.051779,2,5.13288
4.769150,55.0982,0.004863,-0.271362,3.885450,13.3146,0.044363,-0.392452,2,5.30773
6.656160,11.2261,0.028656,-0.37311700000000003,3.731540,26.0306,0.019484,-0.526686,2,5.23839
4.471360,12.7809,0.046862,-0.394277,5.030490,10.4678,-0.037107999999999995,0.324437,2,5.6232
6.037670,11.698,0.062196,-0.679262,5.133580,10.2827,0.088725,-0.79792,2,5.498480000000001
6.487500,87.4145,0.0012720000000000001,-0.13311900000000002,4.190670,33.4696,-0.001551,-0.030420999999999997,3,5.24916
5.187840,47.0126,0.006052,-0.329579,6.135490,39.0026,0.011156999999999999,-0.484896,3,5.2744800000000005
6.367150,42.8384,0.0034020000000000005,-0.232251,0.693142,38.4979,-0.004145,0.32098000000000004,3,5.44835
3.914160,44.5895,-0.004873,0.131139,3.209030,37.9422,0.001423,-0.077703,3,5.2895199999999996
0.946108,38.0687,0.00095,-0.042526,4.784190,16.2073,0.010112999999999999,-0.030348000000000003,3,5.71429
1.677020,20.3532,0.023785,-0.229121,7.520420,42.322,0.001064,-0.112903,3,5.56259
3.550570,111.244,0.0011,-0.124142,5.404990,39.2727,0.008075,-0.275048,3,5.38232
4.704330,48.0053,0.0039020000000000005,-0.21659699999999998,2.703720,73.8782,0.002372,-0.148404,3,5.18277
6.656160,11.2261,0.028656,-0.392517,3.731540,26.0306,0.019484,-0.526686,3,5.71007
6.387510,41.7723,-0.003221,0.039092,2.955130,35.9333,-0.006961,0.266897,3,5.11238
4.671150,42.577,-0.005582999999999999,0.16385999999999998,4.288440,39.4995,-0.000356,-0.027583999999999997,3,5.72541
3.549960,45.3198,-0.008193,0.306436,5.233760,75.789,-0.000128,0.024549,3,5.774
0.348172,37.4523,-0.001873,0.11221400000000001,6.135490,43.9986,0.011529000000000001,-0.484896,3,5.348269999999999
5.187840,87.4145,0.0012720000000000001,-0.13311900000000002,4.190670,38.0248,-0.00143,-0.030420999999999997,3,5.59689
3.722020,12.0869,0.046862,-0.394277,0.285692,10.4678,-0.037107999999999995,0.446242,3,5.53469
4.942160,116.2,0.0009960000000000001,-0.120566,5.030490,40.3171,-0.010801999999999999,0.324437,3,5.26398
3.874050,111.244,0.0010960000000000002,-0.129779,5.404990,39.2727,0.008232,-0.307295,3,5.38005
1.461600,42.8384,-0.002723,0.22013200000000002,4.128660,50.0628,-0.001072,-0.016669999999999997,3,5.19543
6.425650,41.9489,-0.004523,0.098087,0.693142,75.2862,-0.004227000000000001,0.330415,3,5.533919999999999
7.040930,44.5895,0.002607,-0.19195299999999998,6.074800,39.5897,0.001067,-0.123582,3,5.27859
6.659010,45.9392,-0.004873,0.108529,0.693142,45.1202,-0.004227000000000001,0.332938,3,5.28805
3.892230,44.5895,-0.005458,0.26669499999999996,5.667370,39.5897,-0.004674,0.16756500000000002,3,5.20266
3.757950,41.9489,-0.00218,0.134911,5.513310,74.4922,0.000732,-0.11785999999999999,3,5.26735
7.040930,40.7887,0.002607,-0.200346,6.074800,75.2862,0.0010429999999999999,-0.081995,3,5.41415
1.677020,20.3532,0.025515,-0.297516,4.784190,16.2073,0.010112999999999999,-0.030348000000000003,3,5.6525300000000005
3.914160,44.6313,0.0064,-0.229121,4.570440,36.6746,-0.004975,0.180373,3,5.28684
4.471360,12.7809,0.046862,-0.394277,5.030490,84.7058,0.002191,-0.165855,3,5.06086
7.040930,39.8914,0.002607,-0.181001,4.477000,10.4678,-0.037107999999999995,0.324437,3,5.331919999999999
6.594600,47.108,0.001302,-0.119499,4.739430,56.9468,-0.0017420000000000003,0.08491699999999999,3,5.05719
5.907040,42.9699,-0.00255,0.058212,4.995020,11.3048,-0.034012,0.345908,3,5.25298
4.040760,41.9489,0.002433,-0.19195299999999998,4.923280,75.789,-0.000121,-0.028681,3,5.23949
4.739340,41.8505,0.003675,-0.207222,6.016670,35.8813,0.011722,-0.519493,3,5.38972
0.399468,16.5706,-0.049003,0.8143199999999999,3.604210,11.7212,0.042779000000000005,-0.483863,3,5.67545
4.447780,41.5699,0.003675,-0.23623400000000003,6.728000,50.0628,-0.001072,-0.016569999999999998,3,5.51415
1.804970,20.3532,0.023506,-0.227881,3.641900,11.7212,0.046973,-0.456541,3,5.7148900000000005
0.399468,16.5706,-0.046956,0.8143199999999999,4.784190,16.2073,0.010112999999999999,-0.030348000000000003,3,5.76932
3.782980,40.7454,0.003675,-0.232251,5.877650,41.7809,-0.00267,0.028287,3,5.2991
4.671150,42.8384,-0.005582999999999999,0.182162,5.233760,75.789,-0.000121,-0.031114,3,5.73965
4.471360,46.4058,0.006818,-0.297516,4.716540,10.4678,-0.037107999999999995,0.30961700000000003,3,5.19321
3.914160,12.7809,0.046862,-0.394277,5.030490,36.6746,-0.004777,0.180373,3,5.51935
7.040930,43.372,0.002607,-0.17695999999999998,6.050480,78.1359,0.00223,-0.161422,3,5.46397
4.671150,46.5107,-0.00542,0.16385999999999998,4.647180,84.7058,0.001064,-0.10891500000000001,3,5.40016
1.968920,37.7875,-0.003089,0.079295,3.666430,41.1177,-0.002997,0.09811,3,5.47691
1.365200,54.2546,-0.002774,0.242123,3.120130,38.1356,-0.0062369999999999995,0.24508400000000002,3,5.049919999999999
5.235900,87.4145,0.0012720000000000001,-0.13311900000000002,4.169380,43.9986,-0.00143,-0.030420999999999997,3,5.50436
4.671150,46.5107,-0.005439,0.170044,6.050480,75.2862,0.001064,-0.112903,3,5.73747
0.348172,42.6409,-0.0016589999999999999,0.11653499999999999,3.451960,75.789,-0.00011499999999999999,-0.028681,3,5.53774
0.049098,48.6179,-0.007295,0.444878,0.285692,36.5188,-0.010149,0.46758299999999997,3,5.15986
3.914160,43.8749,0.006818,-0.297516,0.285692,34.0382,-0.010801999999999999,0.476592,3,5.27915
0.049098,44.6313,-0.007295,0.46121,4.570440,33.9237,-0.004777,0.18332400000000001,3,5.42091
4.201000,37.7875,-0.003089,0.079295,2.955130,38.1356,-0.002997,0.09811,3,5.29784
1.968920,50.7512,0.004156,-0.17496,3.666430,69.0625,0.001204,-0.110404,3,5.24418
2.659810,47.0126,-0.005458,0.2547,6.453820,40.6597,0.001498,-0.174129,3,5.41188
5.970840,38.7073,0.006052,-0.298358,5.802260,35.3708,0.011156999999999999,-0.484896,3,5.46815
0.043840,47.0926,-0.007469,0.46247,4.588280,39.2727,0.0088,-0.277617,3,5.28492
6.630710,41.5234,0.001341,-0.119499,5.404990,12.448,-0.035802,0.330758,3,5.006419999999999
3.914160,43.7975,0.006818,-0.297516,4.570440,36.6746,-0.004777,0.180373,3,5.11794
5.907040,44.6313,-0.00358,0.059871,3.879700,51.5556,0.002097,-0.085789,3,4.87829
2.017460,40.1039,0.0057020000000000005,-0.18148599999999998,5.404990,38.0594,0.008075,-0.277617,3,5.34154
0.043840,42.9699,-0.007469,0.464388,3.182190,65.0299,0.002966,-0.16281600000000002,3,5.3079
6.631370,40.7887,0.002301,-0.142739,2.466930,38.4759,-0.0043950000000000005,0.132825,3,5.35757
1.418720,41.5699,-0.002614,0.16861199999999998,4.995020,50.1424,0.000648,-0.07285599999999999,3,5.5220400000000005
3.934110,42.6409,-0.0013050000000000002,0.060049,5.667370,60.794,-0.00011399999999999999,-0.028681,3,5.04568
4.056990,60.4297,0.001127,-0.10895899999999999,2.425430,40.3091,-0.00421,0.23465,3,5.12831
0.049098,43.8749,-0.007751000000000001,0.46121,0.285692,38.6426,-0.010801999999999999,0.46758299999999997,3,5.46211
1.968920,37.7875,-0.003085,0.075839,3.666430,36.5188,-0.002997,0.08843,3,5.50371
3.892230,43.8749,-0.00242,0.131805,5.919290,36.5188,0.011373999999999999,-0.484896,3,5.4192
0.049098,41.5699,-0.007651000000000001,0.46121,0.285692,38.4759,-0.010801999999999999,0.46758299999999997,3,5.1973
2.287540,113.665,-0.00011899999999999999,0.007398999999999999,5.030490,10.3442,-0.037107999999999995,0.333023,3,4.69064
4.471360,12.7809,0.046862,-0.394277,1.163180,39.9289,-0.008779,0.393928,3,5.65931
0.038842,49.9854,-0.007312999999999999,0.464388,4.915340,39.2727,0.008075,-0.277617,3,5.5320599999999995
3.235840,41.5234,-0.0054859999999999996,0.293796,5.404990,48.3381,0.003522,-0.22807199999999997,3,5.32016
3.073630,53.9495,-0.002491,0.098087,2.682140,64.1858,0.0013460000000000002,-0.110404,3,5.30832
2.155020,18.9995,0.0057020000000000005,-0.17496,4.845150,39.5897,0.007087,-0.277617,3,5.26834
6.534380,42.9699,0.001302,-0.17496,3.256880,12.448,-0.033013,0.34636500000000003,3,5.21365
2.017460,42.4981,0.0057020000000000005,-0.119499,4.588280,65.0761,0.002966,-0.14869000000000002,3,5.30544
7.040930,41.5699,0.002527,-0.19195299999999998,6.135490,38.4759,0.010606,-0.484896,3,5.14203
3.892230,41.9489,-0.00242,0.131805,6.074800,75.2862,0.00099,-0.11785999999999999,3,5.75354
3.892230,46.7448,-0.005458,0.266916,5.667370,39.0208,-0.004013,0.16756500000000002,3,5.30427
6.425650,44.5895,-0.004873,0.098087,0.693142,46.6588,-0.004674,0.31985399999999997,3,5.14956
5.862200,47.108,0.002322,-0.14003,0.693142,74.7525,-0.004227000000000001,0.330415,3,5.287059999999999
6.425650,44.5895,-0.004987,0.098087,5.667370,39.5897,-0.0017420000000000003,0.08491699999999999,3,5.374709999999999
6.367150,40.7887,-0.004703,0.098087,5.427190,39.5897,0.008075,-0.308224,3,5.54981
3.073630,51.8379,-0.002559,0.098087,3.256880,43.3272,0.000665,-0.07285599999999999,3,5.0387900000000005
4.201000,50.7512,-0.002449,0.059437000000000004,2.829290,64.6432,0.001204,-0.110404,3,5.06251
5.907040,47.108,0.00391,-0.193401,4.995020,56.9468,-0.0017420000000000003,0.08491699999999999,3,5.25874
4.056990,66.569,0.001127,-0.10895899999999999,2.425430,39.5897,-0.004347,0.258076,3,5.06091
5.984970,44.5895,-0.004873,0.098087,0.693142,40.3091,-0.004021,0.330415,3,5.30609
0.348172,42.6409,-0.0019579999999999997,0.11653499999999999,3.451960,79.4424,-0.00011499999999999999,-0.028681,3,5.48373
4.478950,38.6925,0.005581,-0.183937,7.075560,75.789,0.001501,-0.174977,3,5.65871
6.154160,42.2771,-0.004873,0.131139,6.135490,38.4759,0.012721,-0.468066,3,5.51481
6.990160,44.5895,0.00233,-0.146682,0.693142,38.4979,-0.004145,0.328631,3,5.57651
3.978400,50.7512,0.004188,-0.17496,4.076810,69.0625,-0.000377,0.024549,3,5.125369999999999
3.549960,45.3198,-0.008193,0.306436,2.955130,40.605,0.001204,-0.110404,3,5.345680000000001
4.671150,46.5107,-0.005407,0.16385999999999998,6.321060,76.4761,0.001064,-0.112903,3,5.50049
2.017460,39.2675,0.0057020000000000005,-0.17496,3.256880,65.0761,0.002869,-0.156445,3,5.16014
1.457430,10.1973,0.009755,-0.052051,1.576610,20.4071,-0.040878,0.967974,3,5.5096
4.060890,33.0615,-0.004517,0.077448,0.078135,22.3795,-0.03565,0.8277190000000001,3,5.6670300000000005
2.902820,12.7962,0.024128999999999998,-0.468796,6.550400,10.7153,-0.0376,0.063954,3,5.44038
1.418610,10.3597,0.017745,0.23658099999999999,2.087260,64.0242,-0.000831,0.041458999999999996,3,5.55904
3.914160,44.1017,-0.0048590000000000005,0.131139,3.193880,11.7212,0.042779000000000005,-0.483863,4,5.59387
0.399468,16.5706,-0.049003,0.8143199999999999,3.604210,37.9422,0.001423,-0.077703,4,5.58056
3.549960,45.3198,-0.007513,0.306436,2.955130,46.6588,0.001204,-0.115347,4,5.33173
6.425650,44.9952,-0.004873,0.097399,0.693142,40.605,-0.004674,0.31985399999999997,4,5.25074
3.874050,111.244,0.0010960000000000002,-0.129779,3.896110,39.2727,0.008232,-0.307295,4,5.36235
1.968920,37.7875,-0.003089,0.087782,5.404990,41.1177,-0.0032600000000000003,0.09811,4,5.62265
6.594600,47.108,0.001342,-0.10855699999999999,4.739430,39.2727,0.008075,-0.277617,4,5.24566
0.038842,49.9854,-0.007312999999999999,0.461578,4.820990,47.3521,-0.0017420000000000003,0.08491699999999999,4,5.39266
5.984970,44.5895,-0.004873,0.090158,0.676289,40.3091,-0.004021,0.330415,4,5.35273
2.659810,48.1998,-0.005458,0.2547,6.453820,40.6597,0.001498,-0.174129,4,5.34507
2.034430,48.0053,0.0039020000000000005,-0.119499,2.703720,75.6799,0.002372,-0.147723,4,5.15152
4.704330,42.4981,0.0057020000000000005,-0.21659699999999998,4.588280,65.0761,0.00286,-0.14815599999999998,4,5.49008
0.399468,16.9515,-0.046956,0.9148290000000001,4.646220,56.9468,-0.002002,0.08491699999999999,4,5.25295
5.907040,47.108,0.00391,-0.187298,4.523300,16.2073,0.010112999999999999,-0.030348000000000003,4,5.41907
3.549960,45.3198,-0.008193,0.306436,2.955130,64.0242,0.001204,-0.110404,4,5.29402
1.418610,10.1238,0.017745,0.23658099999999999,2.087260,40.605,-0.000831,0.041458999999999996,4,5.61385
6.656160,11.2261,0.028656,-0.392517,3.731540,29.0689,0.019484,-0.526686,4,5.56189
0.049098,44.6313,-0.007295,0.452024,4.902720,33.9237,-0.004777,0.18332400000000001,4,5.27034
0.396403,16.5706,-0.046956,0.8143199999999999,4.784190,16.2073,0.010112999999999999,-0.032216,4,5.594119999999999
3.782980,40.7454,0.003675,-0.218166,5.877650,41.7809,-0.00267,0.028287,4,5.34563
1.457430,10.1973,0.009755,-0.052051,4.288440,38.0665,-0.000356,-0.028201999999999998,4,5.54933
4.671150,42.577,-0.005582999999999999,0.16385999999999998,1.576610,20.4071,-0.040878,0.967974,4,5.371569999999999
0.422851,16.5706,-0.046956,0.8143199999999999,4.784190,16.2073,0.010112999999999999,-0.030348000000000003,4,5.691
0.399468,16.9908,-0.046956,0.8143199999999999,4.866050,16.2073,0.010648999999999999,-0.030348000000000003,4,5.6593800000000005
1.418610,11.0842,0.017745,0.23658099999999999,2.087260,75.789,-0.000842,0.038844,4,5.27987
4.671150,42.8384,-0.005582999999999999,0.182162,4.762110,64.0242,-0.000121,-0.031114,4,5.60579
5.187840,87.4145,0.0012720000000000001,-0.13311900000000002,3.451960,75.789,-0.00011499999999999999,-0.028681,4,4.90215
0.348172,45.9685,-0.0016589999999999999,0.115575,4.190670,38.0248,-0.00143,-0.033162,4,5.62641
0.399468,16.5706,-0.049003,0.848239,3.604210,75.789,-0.000117,-0.031114,4,5.234780000000001
4.671150,42.8384,-0.005582999999999999,0.164242,5.233760,11.7212,0.042779000000000005,-0.483863,4,5.19974
1.804970,20.3532,0.023231,-0.227881,4.784190,16.531,0.010112999999999999,-0.029951,4,5.71759
0.411191,14.8467,-0.046956,0.8143199999999999,3.641900,11.7212,0.046973,-0.444255,4,5.73717
4.671150,42.577,-0.005582999999999999,0.147004,4.288440,39.4995,-0.000344,-0.027583999999999997,4,5.39584
4.471360,12.7809,0.046862,-0.394277,1.191120,39.9289,-0.008779,0.393928,4,5.72496
0.348172,39.8753,-0.0019579999999999997,0.11653499999999999,4.251370,79.4424,-0.00011499999999999999,-0.028201999999999998,4,5.5826400000000005
1.647580,20.3532,0.024326,-0.227881,3.353950,11.7212,0.046973,-0.456541,4,5.57981
0.399468,16.5706,-0.046956,0.8143199999999999,4.209580,11.7212,0.04049,-0.483863,4,5.53322
0.399468,16.5706,-0.049003,0.8143199999999999,3.771910,17.0214,0.010493,-0.030348000000000003,4,5.608169999999999
3.914160,44.6313,0.0064,-0.254571,4.570440,36.6746,-0.004975,0.180373,4,5.20559
0.422571,16.5706,-0.049003,0.8143199999999999,3.604210,11.7212,0.042779000000000005,-0.483863,4,5.43055
2.017460,38.0157,-0.002251,0.131805,5.404990,38.5768,0.008221,-0.277617,4,5.50459
3.892230,41.9489,0.0057020000000000005,-0.18148599999999998,6.074800,75.2862,0.000983,-0.11785999999999999,4,5.606
0.047973,46.5107,-0.007651000000000001,0.46121,0.294742,39.1848,-0.010801999999999999,0.46758299999999997,4,5.38875
4.671150,38.7699,-0.005407,0.16385999999999998,6.321060,76.4761,0.001145,-0.112903,4,5.40386
6.072610,42.9699,-0.00255,0.058212,3.233790,12.448,-0.033013,0.34636500000000003,4,5.68428
5.907040,42.9699,0.001355,-0.17496,5.497080,11.6361,-0.034012,0.345908,4,5.4847
4.671150,42.577,-0.005582999999999999,0.16385999999999998,4.288440,36.3348,-0.000356,-0.027583999999999997,4,5.6581
3.073630,53.9495,-0.002491,0.087159,2.605720,68.8089,0.0013460000000000002,-0.114391,4,5.2922199999999995
0.052146,44.6313,-0.007295,0.43563100000000005,4.570440,39.6022,0.008075,-0.328445,4,5.37381
6.367150,40.7887,-0.004703,0.098087,5.427190,33.9237,-0.004777,0.18332400000000001,4,5.26652
1.418610,10.323,0.017188,0.23658099999999999,2.009810,64.0242,-0.000859,0.041458999999999996,4,5.169580000000001
4.576750,42.577,-0.006179,0.16385999999999998,4.288440,39.4995,-0.000356,-0.026833,4,5.550669999999999
5.187840,87.4145,0.0011560000000000001,-0.13880599999999998,5.427190,38.0248,-0.00143,-0.03129,4,5.28185
6.804270,40.7887,-0.004703,0.098087,4.190670,39.5897,0.008075,-0.31345,4,5.19822
4.671150,46.5107,-0.00542,0.16385999999999998,5.667370,39.5897,-0.004674,0.16756500000000002,4,5.5747599999999995
3.892230,42.59,-0.005458,0.26669499999999996,4.647180,84.7058,0.001064,-0.10891500000000001,4,5.35786
6.715570,44.5895,0.0034020000000000005,-0.232251,0.693142,38.4979,-0.004145,0.32098000000000004,4,5.3867199999999995
6.367150,42.8384,-0.004987,0.098087,4.918640,39.5897,-0.0017420000000000003,0.08491699999999999,4,5.53529
1.418610,43.8749,-0.002477,0.23658099999999999,2.087260,64.0242,-0.000831,0.041458999999999996,4,5.11033
3.663590,10.3597,0.017745,0.131805,5.919290,36.5188,0.011373999999999999,-0.471778,4,5.6595699999999995
3.550570,111.244,0.0011,-0.124142,5.617770,37.9549,-0.004013,0.16756500000000002,4,5.2329
3.892230,46.7448,-0.005425,0.24450300000000003,5.404990,39.0208,0.006843999999999999,-0.275048,4,5.4164900000000005
0.399468,16.5706,-0.046956,0.8143199999999999,4.779990,79.4424,-0.000101,-0.030348000000000003,4,5.17444
0.348172,42.6409,-0.0018100000000000002,0.11653499999999999,3.677960,16.2073,0.010112999999999999,-0.030293,4,5.348
6.993210,11.2261,0.028656,-0.392517,0.693142,45.1202,-0.0047810000000000005,0.332938,4,5.26323
6.656160,45.9392,-0.004873,0.108529,3.731540,26.0306,0.019066999999999997,-0.526686,4,5.38397
7.040930,44.6313,0.002607,-0.181001,4.510190,33.9237,-0.004777,0.18332400000000001,4,5.30489
0.049098,39.8914,-0.007295,0.46121,4.477000,10.4678,-0.037107999999999995,0.324437,4,5.4023900000000005
0.348172,36.9681,-0.0019579999999999997,0.11653499999999999,3.451960,60.0482,0.002584,-0.156445,4,5.28174
